Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters,Day_of_Week,Month,Is_Weekend,Academic_Status,Status_ID
2025-08-18,Boys_Hostel_C,16.6,Medium,1284.0,0,8,0,Regular,1
2025-08-19,Boys_Hostel_C,18.0,Medium,1422.0,1,8,0,Regular,1
2025-08-20,Main_Hostel_A,33.1,Low,1338.0,2,8,0,Regular,1
2025-08-21,Central_Library,19.4,Medium,440.0,3,8,0,Regular,1
2025-08-22,Campus_Laundry,17.6,Medium,1971.0,4,8,0,Regular,1
2025-08-23,Central_Canteen,31.8,Low,1145.0,5,8,1,Regular,1
2025-08-24,Girls_Hostel_B,20.5,Medium,2012.4,6,8,1,Regular,1
2025-08-25,Campus_Laundry,30.8,Low,1899.0,0,8,0,Regular,1
2025-08-26,Central_Canteen,34.8,Medium,1485.0,1,8,0,Regular,1
2025-08-27,Central_Canteen,23.8,Low,870.0,2,8,0,Regular,1
2025-08-28,Garden_Irrigation,40.2,Low,1465.0,3,8,0,Regular,1
2025-08-29,Garden_Irrigation,17.5,Low,935.0,4,8,0,Regular,1
2025-08-30,Girls_Hostel_B,27.4,Medium,2246.4,5,8,1,Regular,1
2025-08-31,Girls_Hostel_B,21.5,High,2394.6,6,8,1,Regular,1
2025-09-01,Indoor_Stadium,41.0,Medium,1750.0,0,9,0,Regular,1
2025-09-02,Indoor_Stadium,30.7,Medium,1555.0,1,9,0,Regular,1
2025-09-03,Academic_Block_1,31.2,Low,1270.0,2,9,0,Regular,1
2025-09-04,Main_Hostel_A,25.3,Low,1386.0,3,9,0,Regular,1
2025-09-05,Girls_Hostel_B,31.0,Medium,1848.0,4,9,0,Regular,1
2025-09-06,Boys_Hostel_C,19.4,Medium,1747.2,5,9,1,Regular,1
2025-09-07,Academic_Block_1,24.4,Medium,130.5,6,9,1,Regular,1
2025-09-08,Girls_Hostel_B,19.4,Medium,1278.0,0,9,0,Regular,1
2025-09-09,Indoor_Stadium,16.4,Low,740.0,1,9,0,Regular,1
2025-09-10,Main_Hostel_A,16.4,Medium,1446.0,2,9,0,Regular,1
2025-09-11,Garden_Irrigation,16.7,Low,750.0,3,9,0,Regular,1
2025-09-12,Main_Hostel_A,38.0,Low,1650.0,4,9,0,Regular,1
2025-09-13,Girls_Hostel_B,28.0,Medium,2184.0,5,9,1,Regular,1
2025-09-14,Campus_Laundry,35.9,Low,2133.0,6,9,1,Regular,1
2025-09-15,Garden_Irrigation,34.3,Low,1260.0,0,9,0,Regular,1
2025-09-16,Indoor_Stadium,36.2,Medium,1575.0,1,9,0,Regular,1
2025-09-17,Main_Hostel_A,17.0,High,1710.0,2,9,0,Regular,1
2025-09-18,Boys_Hostel_C,30.6,Low,1296.0,3,9,0,Regular,1
2025-09-19,Central_Library,29.4,Low,438.0,4,9,0,Regular,1
2025-09-20,Academic_Block_1,22.1,High,157.0,5,9,1,Regular,1
2025-09-21,Central_Library,29.6,Low,41.400000000000006,6,9,1,Regular,1
2025-09-22,Garden_Irrigation,28.2,Low,1005.0,0,9,0,Regular,1
2025-09-23,Campus_Laundry,31.8,High,2943.0,1,9,0,Regular,1
2025-09-24,Indoor_Stadium,37.0,Medium,1575.0,2,9,0,Regular,1
2025-09-25,Campus_Laundry,21.2,High,2547.0,3,9,0,Regular,1
2025-09-26,Central_Library,38.4,Low,534.0,4,9,0,Regular,1
2025-09-27,Girls_Hostel_B,20.6,Medium,2020.2,5,9,1,Regular,1
2025-09-28,Central_Canteen,16.2,High,1195.0,6,9,1,Regular,1
2025-09-29,Boys_Hostel_C,41.0,Low,1740.0,0,9,0,Regular,1
2025-09-30,Garden_Irrigation,28.8,Medium,1410.0,1,9,0,Regular,1
2025-10-01,Indoor_Stadium,27.2,Low,970.0,2,10,0,Regular,1
2025-10-02,Central_Canteen,17.5,High,1435.0,3,10,0,Regular,1
2025-10-03,Indoor_Stadium,37.5,Medium,1625.0,4,10,0,Regular,1
2025-10-04,Main_Hostel_A,32.2,Medium,2191.8,5,10,1,Regular,1
2025-10-05,Main_Hostel_A,20.6,Medium,1996.8,6,10,1,Regular,1
2025-10-06,Academic_Block_1,26.1,Medium,1250.0,0,10,0,Regular,1
2025-10-07,Girls_Hostel_B,16.6,Low,1008.0,1,10,0,Regular,1
2025-10-08,Indoor_Stadium,23.0,Low,995.0,2,10,0,Regular,1
2025-10-09,Main_Hostel_A,16.1,Medium,1344.0,3,10,0,Regular,1
2025-10-10,Boys_Hostel_C,31.9,Medium,1734.0,4,10,0,Regular,1
2025-10-11,Girls_Hostel_B,39.8,Medium,2675.4,5,10,1,Regular,1
2025-10-12,Boys_Hostel_C,29.9,Medium,2441.4,6,10,1,Regular,1
2025-10-13,Boys_Hostel_C,25.5,High,1914.0,0,10,0,Regular,1
2025-10-14,Main_Hostel_A,40.5,High,2148.0,1,10,0,Regular,1
2025-10-15,Garden_Irrigation,37.4,Low,1385.0,2,10,0,Regular,1
2025-10-16,Indoor_Stadium,28.7,Medium,1335.0,3,10,0,Regular,1
2025-10-17,Central_Library,22.3,Low,404.0,4,10,0,Regular,1
2025-10-18,Main_Hostel_A,16.9,Low,1154.4,5,10,1,Regular,1
2025-10-19,Boys_Hostel_C,17.5,Low,1489.8,6,10,1,Regular,1
2025-10-20,Central_Canteen,39.6,Low,1455.0,0,10,0,Regular,1
2025-10-21,Central_Canteen,37.2,Medium,1615.0,1,10,0,Regular,1
2025-10-22,Academic_Block_1,37.1,Low,1280.0,2,10,0,Regular,1
2025-10-23,Boys_Hostel_C,16.4,Medium,1254.0,3,10,0,Regular,1
2025-10-24,Girls_Hostel_B,39.7,Medium,2130.0,4,10,0,Regular,1
2025-10-25,Boys_Hostel_C,41.9,High,3112.2000000000003,5,10,1,Regular,1
2025-10-26,Girls_Hostel_B,24.1,High,2480.4,6,10,1,Regular,1
2025-10-27,Academic_Block_1,18.3,High,1335.0,0,10,0,Regular,1
2025-10-28,Girls_Hostel_B,19.3,Low,1158.0,1,10,0,Regular,1
2025-10-29,Garden_Irrigation,24.8,Medium,1410.0,2,10,0,Regular,1
2025-10-30,Main_Hostel_A,26.8,High,1896.0,3,10,0,Regular,1
2025-10-31,Main_Hostel_A,17.3,Medium,1308.0,4,10,0,Regular,1
2025-11-01,Academic_Block_1,25.8,Medium,124.5,5,11,1,Exams,0
2025-11-02,Garden_Irrigation,38.2,Medium,1705.0,6,11,1,Exams,0
2025-11-03,Academic_Block_1,40.6,High,1845.0,0,11,0,Exams,0
2025-11-04,Academic_Block_1,31.8,Low,1095.0,1,11,0,Exams,0
2025-11-05,Main_Hostel_A,39.0,Medium,2490.0,2,11,0,Exams,0
2025-11-06,Academic_Block_1,20.0,Medium,1155.0,3,11,0,Exams,0
2025-11-07,Academic_Block_1,22.6,Medium,1210.0,4,11,0,Exams,0
2025-11-08,Academic_Block_1,23.4,Medium,138.5,5,11,1,Exams,0
2025-11-09,Campus_Laundry,36.5,High,3258.0,6,11,1,Exams,0
2025-11-10,Campus_Laundry,21.2,High,2610.0,0,11,0,Exams,0
2025-11-11,Central_Canteen,18.9,High,1455.0,1,11,0,Exams,0
2025-11-12,Campus_Laundry,27.2,Medium,2565.0,2,11,0,Exams,0
2025-11-13,Garden_Irrigation,41.7,Medium,1765.0,3,11,0,Exams,0
2025-11-14,Campus_Laundry,40.4,Low,2358.0,4,11,0,Exams,0
2025-11-15,Girls_Hostel_B,30.7,Low,2466.75,5,11,1,Exams,0
2025-11-16,Campus_Laundry,36.0,Medium,2673.0,6,11,1,Exams,0
2025-11-17,Academic_Block_1,36.6,Low,1205.0,0,11,0,Exams,0
2025-11-18,Main_Hostel_A,15.2,Low,1147.5,1,11,0,Exams,0
2025-11-19,Indoor_Stadium,21.2,Medium,1275.0,2,11,0,Exams,0
2025-11-20,Boys_Hostel_C,23.9,Medium,2130.0,3,11,0,Exams,0
2025-11-21,Boys_Hostel_C,33.7,Low,1905.0,4,11,0,Exams,0
2025-11-22,Central_Library,23.3,Medium,65.0,5,11,1,Exams,0
2025-11-23,Indoor_Stadium,27.0,Low,1015.0,6,11,1,Exams,0
2025-11-24,Central_Library,30.2,Medium,775.0,0,11,0,Exams,0
2025-11-25,Campus_Laundry,22.3,Medium,2052.0,1,11,0,Exams,0
2025-11-26,Girls_Hostel_B,38.1,Medium,2505.0,2,11,0,Exams,0
2025-11-27,Central_Library,24.9,Low,547.5,3,11,0,Exams,0
2025-11-28,Indoor_Stadium,37.6,Medium,1730.0,4,11,0,Exams,0
2025-11-29,Academic_Block_1,38.0,Medium,171.5,5,11,1,Exams,0
2025-11-30,Boys_Hostel_C,21.0,Low,1686.75,6,11,1,Exams,0
2025-12-01,Main_Hostel_A,33.5,Medium,2347.5,0,12,0,Exams,0
2025-12-02,Garden_Irrigation,39.9,Low,1520.0,1,12,0,Exams,0
2025-12-03,Central_Library,26.8,High,757.5,2,12,0,Exams,0
2025-12-04,Campus_Laundry,40.0,High,3465.0,3,12,0,Exams,0
2025-12-05,Campus_Laundry,27.6,High,3042.0,4,12,0,Exams,0
2025-12-06,Main_Hostel_A,22.7,High,2759.25,5,12,1,Exams,0
2025-12-07,Academic_Block_1,31.2,Medium,149.0,6,12,1,Exams,0
2025-12-08,Garden_Irrigation,31.4,High,1695.0,0,12,0,Exams,0
2025-12-09,Main_Hostel_A,34.4,Low,1957.5,1,12,0,Exams,0
2025-12-10,Central_Canteen,19.7,Low,800.0,2,12,0,Exams,0
2025-12-11,Garden_Irrigation,22.8,Low,905.0,3,12,0,Exams,0
2025-12-12,Indoor_Stadium,39.8,Low,1280.0,4,12,0,Exams,0
2025-12-13,Campus_Laundry,26.7,Medium,2304.0,5,12,1,Exams,0
2025-12-14,Campus_Laundry,23.4,High,2871.0,6,12,1,Exams,0
2025-12-15,Central_Library,26.2,High,790.0,0,12,0,Exams,0
2025-12-16,Central_Library,34.1,Medium,820.0,1,12,0,Exams,0
2025-12-17,Academic_Block_1,38.5,Medium,1615.0,2,12,0,Exams,0
2025-12-18,Main_Hostel_A,36.4,Medium,2430.0,3,12,0,Exams,0
2025-12-19,Girls_Hostel_B,15.1,Medium,1560.0,4,12,0,Exams,0
2025-12-20,Campus_Laundry,27.6,Low,2052.0,5,12,1,Exams,0
2025-12-21,Boys_Hostel_C,28.4,Medium,2808.0,6,12,1,Exams,0
2025-12-22,Central_Library,31.1,Low,552.5,0,12,0,Exams,0
2025-12-23,Girls_Hostel_B,34.2,Medium,2482.5,1,12,0,Exams,0
2025-12-24,Main_Hostel_A,16.4,Medium,1822.5,2,12,0,Exams,0
2025-12-25,Indoor_Stadium,16.1,Medium,1150.0,3,12,0,Exams,0
2025-12-26,Boys_Hostel_C,39.2,Medium,2490.0,4,12,0,Exams,0
2025-12-27,Central_Canteen,40.7,Medium,1835.0,5,12,1,Exams,0
2025-12-28,Central_Library,17.5,Medium,59.5,6,12,1,Exams,0
2025-12-29,Main_Hostel_A,33.9,Medium,2445.0,0,12,0,Exams,0
2025-12-30,Indoor_Stadium,29.6,Medium,1350.0,1,12,0,Exams,0
2025-12-31,Academic_Block_1,33.8,Low,1140.0,2,12,0,Exams,0
2025-01-01,Campus_Laundry,30.2,High,3060.0,2,1,0,Regular,1
2025-01-02,Boys_Hostel_C,34.4,Medium,1950.0,3,1,0,Regular,1
2025-01-03,Garden_Irrigation,35.7,High,1825.0,4,1,0,Regular,1
2025-01-04,Girls_Hostel_B,26.1,High,2613.0,5,1,1,Regular,1
2025-01-05,Main_Hostel_A,31.5,Medium,2496.0,6,1,1,Regular,1
2025-01-06,Garden_Irrigation,16.8,Medium,1205.0,0,1,0,Regular,1
2025-01-07,Garden_Irrigation,24.6,Medium,1255.0,1,1,0,Regular,1
2025-01-08,Girls_Hostel_B,32.5,High,1926.0,2,1,0,Regular,1
2025-01-09,Indoor_Stadium,27.3,Medium,1380.0,3,1,0,Regular,1
2025-01-10,Boys_Hostel_C,35.8,Medium,1974.0,4,1,0,Regular,1
2025-01-11,Academic_Block_1,28.3,Medium,148.0,5,1,1,Regular,1
2025-01-12,Garden_Irrigation,40.1,Medium,1655.0,6,1,1,Regular,1
2025-01-13,Central_Canteen,32.1,Low,1270.0,0,1,0,Regular,1
2025-01-14,Academic_Block_1,37.9,Medium,1595.0,1,1,0,Regular,1
2025-01-15,Campus_Laundry,34.2,High,3195.0,2,1,0,Regular,1
2025-01-16,Main_Hostel_A,17.9,Medium,1338.0,3,1,0,Regular,1
2025-01-17,Main_Hostel_A,24.8,Low,1200.0,4,1,0,Regular,1
2025-01-18,Central_Canteen,39.7,High,1810.0,5,1,1,Regular,1
2025-01-19,Boys_Hostel_C,34.9,Medium,2457.0,6,1,1,Regular,1
2025-01-20,Central_Canteen,39.2,Low,1305.0,0,1,0,Regular,1
2025-01-21,Campus_Laundry,32.1,Medium,2898.0,1,1,0,Regular,1
2025-01-22,Campus_Laundry,39.4,High,3501.0,2,1,0,Regular,1
2025-01-23,Garden_Irrigation,22.5,Medium,1340.0,3,1,0,Regular,1
2025-01-24,Central_Library,15.1,Medium,386.0,4,1,0,Regular,1
2025-01-25,Girls_Hostel_B,19.8,High,2035.8,5,1,1,Regular,1
2025-01-26,Boys_Hostel_C,38.8,Low,1981.2,6,1,1,Regular,1
2025-01-27,Garden_Irrigation,24.6,Low,1015.0,0,1,0,Regular,1
2025-01-28,Indoor_Stadium,21.4,High,1410.0,1,1,0,Regular,1
2025-01-29,Indoor_Stadium,35.2,High,1865.0,2,1,0,Regular,1
2025-01-30,Academic_Block_1,16.3,Medium,1015.0,3,1,0,Regular,1
2025-01-31,Central_Library,15.8,Low,340.0,4,1,0,Regular,1
2025-02-01,Central_Canteen,33.8,Medium,1460.0,5,2,1,Regular,1
2025-02-02,Indoor_Stadium,15.8,Low,895.0,6,2,1,Regular,1
2025-02-03,Academic_Block_1,17.4,Medium,1235.0,0,2,0,Regular,1
2025-02-04,Campus_Laundry,40.5,High,3312.0,1,2,0,Regular,1
2025-02-05,Boys_Hostel_C,35.9,Low,1578.0,2,2,0,Regular,1
2025-02-06,Main_Hostel_A,22.1,Medium,1416.0,3,2,0,Regular,1
2025-02-07,Central_Library,41.7,Medium,678.0,4,2,0,Regular,1
2025-02-08,Indoor_Stadium,37.7,Low,1260.0,5,2,1,Regular,1
2025-02-09,Central_Canteen,29.2,High,1590.0,6,2,1,Regular,1
2025-02-10,Boys_Hostel_C,29.4,Medium,1746.0,0,2,0,Regular,1
2025-02-11,Academic_Block_1,38.3,Low,1420.0,1,2,0,Regular,1
2025-02-12,Garden_Irrigation,26.0,Medium,1355.0,2,2,0,Regular,1
2025-02-13,Academic_Block_1,21.4,Medium,1140.0,3,2,0,Regular,1
2025-02-14,Boys_Hostel_C,26.5,Medium,1518.0,4,2,0,Regular,1
2025-02-15,Main_Hostel_A,27.9,High,2371.2000000000003,5,2,1,Regular,1
2025-02-16,Central_Canteen,37.7,High,1945.0,6,2,1,Regular,1
2025-02-17,Indoor_Stadium,15.6,Low,815.0,0,2,0,Regular,1
2025-02-18,Boys_Hostel_C,40.3,Medium,1992.0,1,2,0,Regular,1
2025-02-19,Central_Canteen,38.3,Medium,1660.0,2,2,0,Regular,1
2025-02-20,Main_Hostel_A,34.1,Low,1608.0,3,2,0,Regular,1
2025-02-21,Central_Library,27.7,Medium,522.0,4,2,0,Regular,1
2025-02-22,Garden_Irrigation,24.8,Low,995.0,5,2,1,Regular,1
2025-02-23,Central_Canteen,39.0,Medium,1615.0,6,2,1,Regular,1
2025-02-24,Indoor_Stadium,33.8,Medium,1570.0,0,2,0,Regular,1
2025-02-25,Main_Hostel_A,23.8,Low,1128.0,1,2,0,Regular,1
2025-02-26,Campus_Laundry,18.7,Medium,2115.0,2,2,0,Regular,1
2025-02-27,Academic_Block_1,35.0,Medium,1530.0,3,2,0,Regular,1
2025-02-28,Boys_Hostel_C,27.3,Low,1386.0,4,2,0,Regular,1
2025-03-01,Garden_Irrigation,25.8,Low,1090.0,5,3,1,Regular,1
2025-03-02,Campus_Laundry,41.7,Medium,3357.0,6,3,1,Regular,1
2025-03-03,Main_Hostel_A,40.2,Low,1572.0,0,3,0,Regular,1
2025-03-04,Main_Hostel_A,28.3,High,1854.0,1,3,0,Regular,1
2025-03-05,Campus_Laundry,18.8,Medium,1962.0,2,3,0,Regular,1
2025-03-06,Main_Hostel_A,34.9,Low,1536.0,3,3,0,Regular,1
2025-03-07,Main_Hostel_A,18.0,Medium,1272.0,4,3,0,Regular,1
2025-03-08,Campus_Laundry,27.6,High,2682.0,5,3,1,Regular,1
2025-03-09,Academic_Block_1,39.0,Low,131.5,6,3,1,Regular,1
2025-03-10,Campus_Laundry,15.5,Low,1386.0,0,3,0,Regular,1
2025-03-11,Indoor_Stadium,42.0,Medium,1675.0,1,3,0,Regular,1
2025-03-12,Main_Hostel_A,24.6,Low,1260.0,2,3,0,Regular,1
2025-03-13,Indoor_Stadium,37.4,Medium,1685.0,3,3,0,Regular,1
2025-03-14,Campus_Laundry,32.6,Low,2331.0,4,3,0,Regular,1
2025-03-15,Campus_Laundry,33.6,Medium,2799.0,5,3,1,Regular,1
2025-03-16,Campus_Laundry,26.2,Low,1872.0,6,3,1,Regular,1
2025-03-17,Campus_Laundry,33.7,Medium,2943.0,0,3,0,Regular,1
2025-03-18,Girls_Hostel_B,28.4,Medium,1650.0,1,3,0,Regular,1
2025-03-19,Central_Canteen,31.8,Low,1180.0,2,3,0,Regular,1
2025-03-20,Central_Canteen,27.5,Low,1120.0,3,3,0,Regular,1
2025-03-21,Central_Canteen,34.9,High,1770.0,4,3,0,Regular,1
2025-03-22,Boys_Hostel_C,18.8,Medium,1895.4,5,3,1,Regular,1
2025-03-23,Central_Canteen,33.2,High,1750.0,6,3,1,Regular,1
2025-03-24,Central_Library,32.6,Low,454.0,0,3,0,Regular,1
2025-03-25,Indoor_Stadium,36.8,High,1860.0,1,3,0,Regular,1
2025-03-26,Academic_Block_1,38.2,Medium,1530.0,2,3,0,Regular,1
2025-03-27,Academic_Block_1,40.3,Medium,1640.0,3,3,0,Regular,1
2025-03-28,Campus_Laundry,18.6,Low,1359.0,4,3,0,Regular,1
2025-03-29,Academic_Block_1,28.8,Medium,146.0,5,3,1,Regular,1
2025-03-30,Campus_Laundry,38.0,Medium,2844.0,6,3,1,Regular,1
2025-03-31,Academic_Block_1,40.0,High,1800.0,0,3,0,Regular,1
2025-04-01,Campus_Laundry,21.9,Medium,2430.0,1,4,0,Regular,1
2025-04-02,Central_Canteen,21.0,Low,870.0,2,4,0,Regular,1
2025-04-03,Garden_Irrigation,35.0,Low,1195.0,3,4,0,Regular,1
2025-04-04,Boys_Hostel_C,38.9,Medium,1896.0,4,4,0,Regular,1
2025-04-05,Main_Hostel_A,27.3,Medium,2098.2000000000003,5,4,1,Regular,1
2025-04-06,Academic_Block_1,33.1,Low,126.5,6,4,1,Regular,1
2025-04-07,Boys_Hostel_C,33.1,Low,1344.0,0,4,0,Regular,1
2025-04-08,Campus_Laundry,34.6,Medium,3006.0,1,4,0,Regular,1
2025-04-09,Central_Library,37.6,Medium,652.0,2,4,0,Regular,1
2025-04-10,Girls_Hostel_B,34.1,High,2244.0,3,4,0,Regular,1
2025-04-11,Boys_Hostel_C,15.5,Low,846.0,4,4,0,Regular,1
2025-04-12,Main_Hostel_A,18.6,Low,1341.6,5,4,1,Regular,1
2025-04-13,Main_Hostel_A,33.2,Medium,2511.6,6,4,1,Regular,1
2025-04-14,Indoor_Stadium,21.1,Low,960.0,0,4,0,Regular,1
2025-04-15,Girls_Hostel_B,20.1,High,1686.0,1,4,0,Regular,1
2025-04-16,Indoor_Stadium,22.5,High,1390.0,2,4,0,Regular,1
2025-04-17,Main_Hostel_A,33.3,Medium,1974.0,3,4,0,Regular,1
2025-04-18,Main_Hostel_A,29.9,Medium,1836.0,4,4,0,Regular,1
2025-04-19,Central_Library,20.1,Medium,43.2,5,4,1,Regular,1
2025-04-20,Girls_Hostel_B,35.3,High,2956.2000000000003,6,4,1,Regular,1
2025-04-21,Main_Hostel_A,19.7,Medium,1578.0,0,4,0,Regular,1
2025-04-22,Main_Hostel_A,21.2,Medium,1362.0,1,4,0,Regular,1
2025-04-23,Girls_Hostel_B,18.4,Medium,1464.0,2,4,0,Regular,1
2025-04-24,Academic_Block_1,39.4,Medium,1660.0,3,4,0,Regular,1
2025-04-25,Garden_Irrigation,30.1,Medium,1575.0,4,4,0,Regular,1
2025-04-26,Campus_Laundry,31.9,Low,2331.0,5,4,1,Regular,1
2025-04-27,Boys_Hostel_C,32.3,Low,2043.6,6,4,1,Regular,1
2025-04-28,Central_Library,16.4,Medium,476.0,0,4,0,Regular,1
2025-04-29,Central_Canteen,29.7,Medium,1555.0,1,4,0,Regular,1
2025-04-30,Central_Canteen,33.2,Medium,1600.0,2,4,0,Regular,1
2025-05-01,Indoor_Stadium,16.2,Low,276.0,3,5,0,Vacation,2
2025-05-02,Campus_Laundry,35.2,Low,750.6,4,5,0,Vacation,2
2025-05-03,Central_Library,23.4,Medium,14.639999999999999,5,5,1,Vacation,2
2025-05-04,Central_Library,19.8,Medium,13.08,6,5,1,Vacation,2
2025-05-05,Central_Canteen,21.5,Medium,342.0,0,5,0,Vacation,2
2025-05-06,Boys_Hostel_C,38.0,Medium,572.4,1,5,0,Vacation,2
2025-05-07,Academic_Block_1,39.2,High,576.0,2,5,0,Vacation,2
2025-05-08,Main_Hostel_A,41.2,Low,523.8,3,5,0,Vacation,2
2025-05-09,Central_Canteen,35.7,Medium,514.5,4,5,0,Vacation,2
2025-05-10,Boys_Hostel_C,29.8,Low,484.37999999999994,5,5,1,Vacation,2
2025-05-11,Central_Canteen,38.3,High,564.0,6,5,1,Vacation,2
2025-05-12,Boys_Hostel_C,16.4,Medium,426.59999999999997,0,5,0,Vacation,2
2025-05-13,Central_Library,26.2,Low,122.39999999999999,1,5,0,Vacation,2
2025-05-14,Garden_Irrigation,22.6,Low,965.0,2,5,0,Vacation,2
2025-05-15,Campus_Laundry,24.9,Medium,666.9,3,5,0,Vacation,2
2025-05-16,Campus_Laundry,20.2,Low,531.9,4,5,0,Vacation,2
2025-05-17,Central_Library,34.2,Medium,17.58,5,5,1,Vacation,2
2025-05-18,Central_Library,21.4,Medium,14.28,6,5,1,Vacation,2
2025-05-19,Boys_Hostel_C,23.0,Low,388.8,0,5,0,Vacation,2
2025-05-20,Boys_Hostel_C,18.5,Medium,428.4,1,5,0,Vacation,2
2025-05-21,Academic_Block_1,40.7,Medium,480.0,2,5,0,Vacation,2
2025-05-22,Garden_Irrigation,32.1,Medium,1495.0,3,5,0,Vacation,2
2025-05-23,Central_Canteen,27.4,Medium,453.0,4,5,0,Vacation,2
2025-05-24,Central_Library,16.5,Medium,12.54,5,5,1,Vacation,2
2025-05-25,Girls_Hostel_B,29.3,High,746.46,6,5,1,Vacation,2
2025-05-26,Central_Library,28.7,Medium,176.4,0,5,0,Vacation,2
2025-05-27,Indoor_Stadium,24.6,Low,295.5,1,5,0,Vacation,2
2025-05-28,Main_Hostel_A,18.3,Low,275.4,2,5,0,Vacation,2
2025-05-29,Main_Hostel_A,30.9,Medium,570.6,3,5,0,Vacation,2
2025-05-30,Boys_Hostel_C,27.8,Medium,491.4,4,5,0,Vacation,2
2025-05-31,Central_Library,39.4,Medium,21.54,5,5,1,Vacation,2
2025-06-01,Boys_Hostel_C,27.8,Medium,664.5600000000001,6,6,1,Vacation,2
2025-06-02,Campus_Laundry,30.8,Medium,801.9,0,6,0,Vacation,2
2025-06-03,Garden_Irrigation,19.8,Medium,1130.0,1,6,0,Vacation,2
2025-06-04,Boys_Hostel_C,18.5,Medium,421.2,2,6,0,Vacation,2
2025-06-05,Boys_Hostel_C,33.3,Medium,543.6,3,6,0,Vacation,2
2025-06-06,Indoor_Stadium,18.7,High,379.5,4,6,0,Vacation,2
2025-06-07,Boys_Hostel_C,27.3,Low,493.73999999999995,5,6,1,Vacation,2
2025-06-08,Garden_Irrigation,33.4,High,1690.0,6,6,1,Vacation,2
2025-06-09,Central_Canteen,37.4,Low,384.0,0,6,0,Vacation,2
2025-06-10,Girls_Hostel_B,29.6,Medium,507.59999999999997,1,6,0,Vacation,2
2025-06-11,Academic_Block_1,33.0,Medium,480.0,2,6,0,Vacation,2
2025-06-12,Main_Hostel_A,20.2,High,504.0,3,6,0,Vacation,2
2025-06-13,Academic_Block_1,30.8,Low,364.5,4,6,0,Vacation,2
2025-06-14,Boys_Hostel_C,34.1,High,844.74,5,6,1,Vacation,2
2025-06-15,Academic_Block_1,29.7,Low,31.2,6,6,1,Vacation,2
2025-06-16,Academic_Block_1,39.1,Low,393.0,0,6,0,Vacation,2
2025-06-17,Garden_Irrigation,29.9,Medium,1455.0,1,6,0,Vacation,2
2025-06-18,Campus_Laundry,18.8,High,764.1,2,6,0,Vacation,2
2025-06-19,Campus_Laundry,20.1,Medium,702.0,3,6,0,Vacation,2
2025-06-20,Academic_Block_1,37.8,High,565.5,4,6,0,Vacation,2
2025-06-21,Central_Library,32.5,High,21.24,5,6,1,Vacation,2
2025-06-22,Indoor_Stadium,23.2,Medium,367.5,6,6,1,Vacation,2
2025-06-23,Boys_Hostel_C,36.9,High,637.1999999999999,0,6,0,Vacation,2
2025-06-24,Garden_Irrigation,19.7,Low,785.0,1,6,0,Vacation,2
2025-06-25,Boys_Hostel_C,15.1,Medium,403.2,2,6,0,Vacation,2
2025-06-26,Main_Hostel_A,30.8,High,579.6,3,6,0,Vacation,2
2025-06-27,Boys_Hostel_C,20.0,Medium,471.59999999999997,4,6,0,Vacation,2
2025-06-28,Central_Library,18.4,Low,10.799999999999999,5,6,1,Vacation,2
2025-06-29,Central_Library,31.9,High,19.92,6,6,1,Vacation,2
2025-06-30,Central_Library,17.0,Low,86.39999999999999,0,6,0,Vacation,2
2025-07-01,Academic_Block_1,18.6,Medium,1230.0,1,7,0,Regular,1
2025-07-02,Central_Canteen,38.5,Low,1455.0,2,7,0,Regular,1
2025-07-03,Main_Hostel_A,26.9,Medium,1674.0,3,7,0,Regular,1
2025-07-04,Girls_Hostel_B,20.4,Medium,1428.0,4,7,0,Regular,1
2025-07-05,Garden_Irrigation,22.4,Medium,1345.0,5,7,1,Regular,1
2025-07-06,Campus_Laundry,28.5,Low,1953.0,6,7,1,Regular,1
2025-07-07,Central_Canteen,32.9,Low,1315.0,0,7,0,Regular,1
2025-07-08,Central_Canteen,31.8,Medium,1590.0,1,7,0,Regular,1
2025-07-09,Central_Library,20.0,Medium,526.0,2,7,0,Regular,1
2025-07-10,Central_Library,18.8,Low,386.0,3,7,0,Regular,1
2025-07-11,Garden_Irrigation,31.3,Medium,1565.0,4,7,0,Regular,1
2025-07-12,Academic_Block_1,41.6,Medium,163.5,5,7,1,Regular,1
2025-07-13,Indoor_Stadium,15.1,Low,700.0,6,7,1,Regular,1
2025-07-14,Campus_Laundry,25.9,High,2592.0,0,7,0,Regular,1
2025-07-15,Indoor_Stadium,35.6,Low,1385.0,1,7,0,Regular,1
2025-07-16,Central_Library,37.8,Medium,686.0,2,7,0,Regular,1
2025-07-17,Campus_Laundry,28.4,Low,1917.0,3,7,0,Regular,1
2025-07-18,Academic_Block_1,28.6,Medium,1520.0,4,7,0,Regular,1
2025-07-19,Garden_Irrigation,30.5,High,1740.0,5,7,1,Regular,1
2025-07-20,Indoor_Stadium,21.7,Low,870.0,6,7,1,Regular,1
2025-07-21,Boys_Hostel_C,29.8,Low,1500.0,0,7,0,Regular,1
2025-07-22,Central_Canteen,15.6,Medium,1145.0,1,7,0,Regular,1
2025-07-23,Central_Library,18.0,Medium,450.0,2,7,0,Regular,1
2025-07-24,Main_Hostel_A,16.9,Low,1074.0,3,7,0,Regular,1
2025-07-25,Indoor_Stadium,38.5,Medium,1755.0,4,7,0,Regular,1
