Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters,Day_of_Week,Month,Is_Weekend
2025-01-21,Academic_Block_1,39.0,Medium,1605.0,1,1,0
2025-01-22,Girls_Hostel_B,28.3,Medium,1590.0,2,1,0
2025-01-23,Academic_Block_1,31.8,Medium,1510.0,3,1,0
2025-01-24,Garden_Irrigation,30.3,Medium,1350.0,4,1,0
2025-01-25,Campus_Laundry,17.2,Medium,1890.0,5,1,1
2025-01-26,Campus_Laundry,26.2,High,2889.0,6,1,1
2025-01-27,Central_Library,30.3,Medium,548.0,0,1,0
2025-01-28,Garden_Irrigation,41.7,Medium,1850.0,1,1,0
2025-01-29,Main_Hostel_A,22.7,High,1770.0,2,1,0
2025-01-30,Central_Canteen,37.7,Low,1460.0,3,1,0
2025-01-31,Central_Library,17.1,Medium,480.0,4,1,0
2025-02-01,Academic_Block_1,35.4,Medium,162.0,5,2,1
2025-02-02,Boys_Hostel_C,17.7,Low,1170.0,6,2,1
2025-02-03,Campus_Laundry,39.9,High,3258.0,0,2,0
2025-02-04,Garden_Irrigation,36.9,Low,1265.0,1,2,0
2025-02-05,Campus_Laundry,17.8,Medium,2097.0,2,2,0
2025-02-06,Academic_Block_1,23.3,High,1460.0,3,2,0
2025-02-07,Indoor_Stadium,18.4,Medium,1265.0,4,2,0
2025-02-08,Garden_Irrigation,17.6,Medium,1195.0,5,2,1
2025-02-09,Academic_Block_1,20.4,Medium,133.5,6,2,1
2025-02-10,Boys_Hostel_C,37.1,Low,1602.0,0,2,0
2025-02-11,Central_Canteen,17.2,High,1425.0,1,2,0
2025-02-12,Main_Hostel_A,23.9,High,1800.0,2,2,0
2025-02-13,Central_Library,41.8,Medium,734.0,3,2,0
2025-02-14,Garden_Irrigation,33.4,High,1710.0,4,2,0
2025-02-15,Boys_Hostel_C,41.5,Low,2347.8,5,2,1
2025-02-16,Academic_Block_1,20.9,Low,96.0,6,2,1
2025-02-17,Main_Hostel_A,40.6,High,2220.0,0,2,0
2025-02-18,Campus_Laundry,20.6,Medium,2016.0,1,2,0
2025-02-19,Indoor_Stadium,17.4,High,1275.0,2,2,0
2025-02-20,Boys_Hostel_C,32.5,Medium,1956.0,3,2,0
2025-02-21,Academic_Block_1,34.8,Medium,1580.0,4,2,0
2025-02-22,Boys_Hostel_C,19.3,Medium,1840.8,5,2,1
2025-02-23,Main_Hostel_A,15.1,Low,1154.4,6,2,1
2025-02-24,Indoor_Stadium,33.2,Medium,1590.0,0,2,0
2025-02-25,Campus_Laundry,39.7,Medium,2889.0,1,2,0
2025-02-26,Main_Hostel_A,26.0,Medium,1524.0,2,2,0
2025-02-27,Boys_Hostel_C,17.3,Medium,1518.0,3,2,0
2025-02-28,Academic_Block_1,30.2,Medium,1520.0,4,2,0
2025-03-01,Girls_Hostel_B,29.7,Low,1786.2,5,3,1
2025-03-02,Central_Canteen,27.9,Low,1165.0,6,3,1
2025-03-03,Girls_Hostel_B,27.7,Medium,1758.0,0,3,0
2025-03-04,Boys_Hostel_C,28.7,Medium,1644.0,1,3,0
2025-03-05,Main_Hostel_A,16.4,Medium,1386.0,2,3,0
2025-03-06,Academic_Block_1,28.5,Medium,1370.0,3,3,0
2025-03-07,Boys_Hostel_C,38.4,High,2190.0,4,3,0
2025-03-08,Central_Library,38.0,Low,57.0,5,3,1
2025-03-09,Girls_Hostel_B,33.9,Medium,2527.2000000000003,6,3,1
2025-03-10,Boys_Hostel_C,33.6,Medium,1962.0,0,3,0
2025-03-11,Boys_Hostel_C,17.9,Low,1080.0,1,3,0
2025-03-12,Central_Canteen,37.5,Medium,1630.0,2,3,0
2025-03-13,Boys_Hostel_C,21.2,Low,1176.0,3,3,0
2025-03-14,Indoor_Stadium,32.3,Medium,1595.0,4,3,0
2025-03-15,Indoor_Stadium,21.9,Medium,1370.0,5,3,1
2025-03-16,Girls_Hostel_B,24.0,High,2340.0,6,3,1
2025-03-17,Garden_Irrigation,29.1,Medium,1530.0,0,3,0
2025-03-18,Main_Hostel_A,22.5,Low,1242.0,1,3,0
2025-03-19,Main_Hostel_A,17.3,Medium,1434.0,2,3,0
2025-03-20,Girls_Hostel_B,35.1,High,2268.0,3,3,0
2025-03-21,Main_Hostel_A,29.2,Medium,1812.0,4,3,0
2025-03-22,Main_Hostel_A,24.3,Medium,2230.8,5,3,1
2025-03-23,Central_Library,37.6,Medium,69.0,6,3,1
2025-03-24,Boys_Hostel_C,16.7,Low,948.0,0,3,0
2025-03-25,Academic_Block_1,17.0,Medium,1225.0,1,3,0
2025-03-26,Main_Hostel_A,39.2,Medium,2166.0,2,3,0
2025-03-27,Academic_Block_1,20.4,Medium,1285.0,3,3,0
2025-03-28,Boys_Hostel_C,37.3,High,2220.0,4,3,0
2025-03-29,Academic_Block_1,19.9,Medium,122.0,5,3,1
2025-03-30,Main_Hostel_A,30.1,Low,1700.4,6,3,1
2025-03-31,Girls_Hostel_B,17.3,Low,960.0,0,3,0
2025-04-01,Academic_Block_1,28.9,Medium,1555.0,1,4,0
2025-04-02,Central_Canteen,17.4,Medium,1075.0,2,4,0
2025-04-03,Campus_Laundry,31.9,High,2916.0,3,4,0
2025-04-04,Campus_Laundry,27.8,Low,1818.0,4,4,0
2025-04-05,Central_Canteen,41.4,Medium,1700.0,5,4,1
2025-04-06,Garden_Irrigation,36.7,High,1825.0,6,4,1
2025-04-07,Central_Canteen,22.8,Medium,1300.0,0,4,0
2025-04-08,Boys_Hostel_C,26.8,Medium,1770.0,1,4,0
2025-04-09,Central_Library,29.1,High,702.0,2,4,0
2025-04-10,Main_Hostel_A,27.6,Low,1200.0,3,4,0
2025-04-11,Campus_Laundry,24.3,Medium,2322.0,4,4,0
2025-04-12,Central_Library,21.0,Low,32.800000000000004,5,4,1
2025-04-13,Boys_Hostel_C,16.8,Medium,1950.0,6,4,1
2025-04-14,Main_Hostel_A,26.8,Low,1320.0,0,4,0
2025-04-15,Central_Canteen,16.3,Low,850.0,1,4,0
2025-04-16,Academic_Block_1,34.5,Medium,1475.0,2,4,0
2025-04-17,Girls_Hostel_B,37.6,Low,1722.0,3,4,0
2025-04-18,Indoor_Stadium,15.8,High,1270.0,4,4,0
2025-04-19,Girls_Hostel_B,25.1,High,2246.4,5,4,1
2025-04-20,Indoor_Stadium,21.8,Medium,1180.0,6,4,1
2025-04-21,Indoor_Stadium,39.5,Medium,1790.0,0,4,0
2025-04-22,Boys_Hostel_C,35.4,Medium,2028.0,1,4,0
2025-04-23,Main_Hostel_A,37.0,High,2292.0,2,4,0
2025-04-24,Boys_Hostel_C,33.4,High,2202.0,3,4,0
2025-04-25,Academic_Block_1,27.0,Medium,1305.0,4,4,0
2025-04-26,Campus_Laundry,17.9,Medium,1881.0,5,4,1
2025-04-27,Indoor_Stadium,17.8,Low,860.0,6,4,1
2025-04-28,Boys_Hostel_C,30.6,Medium,1710.0,0,4,0
2025-04-29,Central_Library,15.5,Low,326.0,1,4,0
2025-04-30,Main_Hostel_A,29.8,Low,1386.0,2,4,0
2025-05-01,Boys_Hostel_C,24.9,High,1812.0,3,5,0
2025-05-02,Main_Hostel_A,41.9,Medium,2166.0,4,5,0
2025-05-03,Garden_Irrigation,35.5,High,1760.0,5,5,1
2025-05-04,Central_Canteen,26.9,Low,1165.0,6,5,1
2025-05-05,Indoor_Stadium,31.9,Medium,1560.0,0,5,0
2025-05-06,Central_Library,25.9,Low,462.0,1,5,0
2025-05-07,Central_Canteen,25.6,Medium,1360.0,2,5,0
2025-05-08,Garden_Irrigation,17.1,Low,965.0,3,5,0
2025-05-09,Main_Hostel_A,25.5,Medium,1500.0,4,5,0
2025-05-10,Girls_Hostel_B,24.7,High,2566.2000000000003,5,5,1
2025-05-11,Girls_Hostel_B,27.7,Medium,2355.6,6,5,1
2025-05-12,Academic_Block_1,18.6,Low,845.0,0,5,0
2025-05-13,Central_Library,40.2,High,740.0,1,5,0
2025-05-14,Central_Canteen,30.2,Low,1090.0,2,5,0
2025-05-15,Girls_Hostel_B,39.8,Medium,1926.0,3,5,0
2025-05-16,Central_Canteen,19.2,Low,830.0,4,5,0
2025-05-17,Main_Hostel_A,15.0,Medium,1833.0,5,5,1
2025-05-18,Boys_Hostel_C,16.0,Medium,1653.6000000000001,6,5,1
2025-05-19,Academic_Block_1,31.5,Medium,1380.0,0,5,0
2025-05-20,Central_Library,18.3,Medium,452.0,1,5,0
2025-05-21,Main_Hostel_A,16.9,Medium,1314.0,2,5,0
2025-05-22,Academic_Block_1,32.9,Medium,1590.0,3,5,0
2025-05-23,Main_Hostel_A,41.1,Medium,2052.0,4,5,0
2025-05-24,Main_Hostel_A,21.8,Medium,2059.2000000000003,5,5,1
2025-05-25,Campus_Laundry,35.1,Medium,2781.0,6,5,1
2025-05-26,Boys_Hostel_C,26.9,High,1902.0,0,5,0
2025-05-27,Main_Hostel_A,25.3,Low,1182.0,1,5,0
2025-05-28,Academic_Block_1,18.2,Low,805.0,2,5,0
2025-05-29,Main_Hostel_A,22.1,High,1836.0,3,5,0
2025-05-30,Central_Library,24.6,High,624.0,4,5,0
2025-05-31,Central_Library,41.2,High,74.4,5,5,1
2025-06-01,Academic_Block_1,20.6,Low,91.0,6,6,1
2025-06-02,Boys_Hostel_C,30.2,Medium,1872.0,0,6,0
2025-06-03,Central_Canteen,25.9,Medium,1345.0,1,6,0
2025-06-04,Central_Library,24.5,Medium,526.0,2,6,0
2025-06-05,Indoor_Stadium,25.3,Low,1075.0,3,6,0
2025-06-06,Garden_Irrigation,16.1,Medium,1070.0,4,6,0
2025-06-07,Indoor_Stadium,40.6,Low,1360.0,5,6,1
2025-06-08,Campus_Laundry,40.5,Medium,2988.0,6,6,1
2025-06-09,Girls_Hostel_B,25.4,Low,1278.0,0,6,0
2025-06-10,Campus_Laundry,21.6,Medium,2367.0,1,6,0
2025-06-11,Main_Hostel_A,15.1,High,1590.0,2,6,0
2025-06-12,Boys_Hostel_C,33.2,High,2232.0,3,6,0
2025-06-13,Central_Canteen,28.8,Low,1045.0,4,6,0
2025-06-14,Girls_Hostel_B,26.2,High,2347.8,5,6,1
2025-06-15,Boys_Hostel_C,19.0,Low,1294.8,6,6,1
2025-06-16,Main_Hostel_A,37.6,Low,1698.0,0,6,0
2025-06-17,Main_Hostel_A,35.7,Low,1698.0,1,6,0
2025-06-18,Central_Canteen,33.9,High,1760.0,2,6,0
2025-06-19,Campus_Laundry,40.7,Medium,3276.0,3,6,0
2025-06-20,Central_Library,22.1,Medium,492.0,4,6,0
2025-06-21,Girls_Hostel_B,36.8,Medium,2519.4,5,6,1
2025-06-22,Indoor_Stadium,17.2,Low,850.0,6,6,1
2025-06-23,Academic_Block_1,35.8,Medium,1600.0,0,6,0
2025-06-24,Academic_Block_1,36.9,Medium,1610.0,1,6,0
2025-06-25,Campus_Laundry,21.7,Medium,2214.0,2,6,0
2025-06-26,Indoor_Stadium,18.6,Low,1005.0,3,6,0
2025-06-27,Girls_Hostel_B,16.1,Low,1062.0,4,6,0
2025-06-28,Central_Canteen,19.5,Medium,1205.0,5,6,1
2025-06-29,Indoor_Stadium,30.7,High,1690.0,6,6,1
2025-06-30,Indoor_Stadium,22.5,Medium,1190.0,0,6,0
2025-07-01,Campus_Laundry,31.0,Low,2232.0,1,7,0
2025-07-02,Academic_Block_1,33.7,Medium,1565.0,2,7,0
2025-07-03,Girls_Hostel_B,41.3,High,2256.0,3,7,0
2025-07-04,Main_Hostel_A,21.5,Low,1182.0,4,7,0
2025-07-05,Main_Hostel_A,24.8,Medium,2020.2,5,7,1
2025-07-06,Campus_Laundry,31.9,Low,2277.0,6,7,1
2025-07-07,Academic_Block_1,32.5,Medium,1495.0,0,7,0
2025-07-08,Boys_Hostel_C,22.4,Low,1074.0,1,7,0
2025-07-09,Main_Hostel_A,21.3,High,1842.0,2,7,0
2025-07-10,Garden_Irrigation,37.0,Low,1260.0,3,7,0
2025-07-11,Girls_Hostel_B,16.7,Medium,1416.0,4,7,0
2025-07-12,Main_Hostel_A,33.4,Low,1926.6000000000001,5,7,1
2025-07-13,Campus_Laundry,26.6,Low,1917.0,6,7,1
2025-07-14,Boys_Hostel_C,26.7,Low,1446.0,0,7,0
2025-07-15,Indoor_Stadium,39.7,Medium,1765.0,1,7,0
2025-07-16,Garden_Irrigation,24.2,Medium,1335.0,2,7,0
2025-07-17,Boys_Hostel_C,36.7,High,2058.0,3,7,0
2025-07-18,Indoor_Stadium,41.4,Medium,1795.0,4,7,0
2025-07-19,Academic_Block_1,25.0,Medium,144.0,5,7,1
2025-07-20,Indoor_Stadium,25.1,Low,1015.0,6,7,1
2025-07-21,Garden_Irrigation,25.1,High,1550.0,0,7,0
2025-07-22,Central_Canteen,20.3,Low,1030.0,1,7,0
2025-07-23,Girls_Hostel_B,20.4,Medium,1356.0,2,7,0
2025-07-24,Indoor_Stadium,40.3,Medium,1695.0,3,7,0
2025-07-25,Garden_Irrigation,37.1,Low,1310.0,4,7,0
2025-07-26,Campus_Laundry,19.6,High,2754.0,5,7,1
2025-07-27,Boys_Hostel_C,15.4,Medium,1723.8,6,7,1
2025-07-28,Girls_Hostel_B,36.4,Low,1590.0,0,7,0
2025-07-29,Campus_Laundry,19.5,Medium,2331.0,1,7,0
2025-07-30,Main_Hostel_A,33.6,Medium,1896.0,2,7,0
2025-07-31,Academic_Block_1,37.7,Medium,1625.0,3,7,0
2025-08-01,Academic_Block_1,18.9,Medium,1310.0,4,8,0
2025-08-02,Main_Hostel_A,30.8,High,2503.8,5,8,1
2025-08-03,Boys_Hostel_C,27.9,High,2613.0,6,8,1
2025-08-04,Academic_Block_1,25.7,Medium,1365.0,0,8,0
2025-08-05,Main_Hostel_A,35.4,Medium,2016.0,1,8,0
2025-08-06,Central_Canteen,20.1,Low,850.0,2,8,0
2025-08-07,Indoor_Stadium,41.3,Medium,1710.0,3,8,0
2025-08-08,Indoor_Stadium,38.6,Medium,1785.0,4,8,0
2025-08-09,Indoor_Stadium,25.9,High,1445.0,5,8,1
2025-08-10,Main_Hostel_A,36.0,Medium,2425.8,6,8,1
2025-08-11,Central_Canteen,33.1,High,1715.0,0,8,0
2025-08-12,Indoor_Stadium,17.6,Low,805.0,1,8,0
2025-08-13,Campus_Laundry,21.9,High,2799.0,2,8,0
2025-08-14,Academic_Block_1,20.3,Low,835.0,3,8,0
2025-08-15,Indoor_Stadium,34.1,High,1705.0,4,8,0
2025-08-16,Central_Canteen,24.9,Medium,1215.0,5,8,1
2025-08-17,Central_Library,34.8,Low,49.0,6,8,1
2025-08-18,Campus_Laundry,17.9,Low,1683.0,0,8,0
2025-08-19,Boys_Hostel_C,40.1,High,2304.0,1,8,0
2025-08-20,Central_Canteen,25.6,Low,1010.0,2,8,0
2025-08-21,Indoor_Stadium,39.4,Medium,1680.0,3,8,0
2025-08-22,Girls_Hostel_B,20.6,Medium,1404.0,4,8,0
2025-08-23,Campus_Laundry,36.6,Low,2448.0,5,8,1
2025-08-24,Main_Hostel_A,32.4,Medium,2558.4,6,8,1
2025-08-25,Academic_Block_1,19.0,Medium,1185.0,0,8,0
2025-08-26,Garden_Irrigation,20.3,Low,1035.0,1,8,0
2025-08-27,Main_Hostel_A,32.4,Medium,1770.0,2,8,0
2025-08-28,Academic_Block_1,22.8,Medium,1275.0,3,8,0
2025-08-29,Boys_Hostel_C,28.2,Medium,1638.0,4,8,0
2025-08-30,Girls_Hostel_B,18.8,Medium,1809.6000000000001,5,8,1
2025-08-31,Garden_Irrigation,19.3,Low,940.0,6,8,1
2025-09-01,Indoor_Stadium,15.1,Medium,970.0,0,9,0
2025-09-02,Central_Canteen,23.3,Low,910.0,1,9,0
2025-09-03,Main_Hostel_A,23.1,Medium,1416.0,2,9,0
2025-09-04,Indoor_Stadium,27.1,Medium,1415.0,3,9,0
2025-09-05,Garden_Irrigation,39.6,High,1940.0,4,9,0
2025-09-06,Garden_Irrigation,18.0,Low,950.0,5,9,1
2025-09-07,Central_Library,36.5,Low,49.800000000000004,6,9,1
2025-09-08,Garden_Irrigation,22.3,Low,925.0,0,9,0
2025-09-09,Academic_Block_1,17.3,Medium,1095.0,1,9,0
2025-09-10,Indoor_Stadium,37.9,Medium,1560.0,2,9,0
2025-09-11,Boys_Hostel_C,18.1,Low,912.0,3,9,0
2025-09-12,Campus_Laundry,34.7,Low,2097.0,4,9,0
2025-09-13,Garden_Irrigation,15.2,Medium,1130.0,5,9,1
2025-09-14,Garden_Irrigation,23.2,Medium,1230.0,6,9,1
2025-09-15,Academic_Block_1,30.0,High,1735.0,0,9,0
2025-09-16,Central_Canteen,29.0,Medium,1530.0,1,9,0
2025-09-17,Central_Library,30.1,Medium,554.0,2,9,0
2025-09-18,Central_Library,16.7,Medium,444.0,3,9,0
2025-09-19,Garden_Irrigation,40.2,Medium,1705.0,4,9,0
2025-09-20,Boys_Hostel_C,40.7,Low,2230.8,5,9,1
2025-09-21,Main_Hostel_A,36.7,High,2730.0,6,9,1
2025-09-22,Main_Hostel_A,26.9,Medium,1728.0,0,9,0
2025-09-23,Garden_Irrigation,24.1,Low,905.0,1,9,0
2025-09-24,Academic_Block_1,38.9,Low,1510.0,2,9,0
2025-09-25,Garden_Irrigation,36.9,Medium,1560.0,3,9,0
2025-09-26,Academic_Block_1,21.9,Medium,1350.0,4,9,0
2025-09-27,Boys_Hostel_C,31.3,Medium,2324.4,5,9,1
2025-09-28,Indoor_Stadium,16.6,Low,815.0,6,9,1
2025-09-29,Main_Hostel_A,30.3,Medium,1902.0,0,9,0
2025-09-30,Garden_Irrigation,20.8,High,1555.0,1,9,0
2025-10-01,Central_Library,36.2,Medium,646.0,2,10,0
2025-10-02,Indoor_Stadium,26.8,High,1520.0,3,10,0
2025-10-03,Boys_Hostel_C,30.3,Medium,1686.0,4,10,0
2025-10-04,Indoor_Stadium,25.8,Medium,1470.0,5,10,1
2025-10-05,Academic_Block_1,40.4,Medium,172.0,6,10,1
2025-10-06,Academic_Block_1,40.3,Low,1320.0,0,10,0
2025-10-07,Girls_Hostel_B,36.3,Low,1518.0,1,10,0
2025-10-08,Indoor_Stadium,20.5,Medium,1345.0,2,10,0
2025-10-09,Garden_Irrigation,16.9,Low,755.0,3,10,0
2025-10-10,Boys_Hostel_C,23.0,Medium,1506.0,4,10,0
2025-10-11,Central_Canteen,18.6,High,1355.0,5,10,1
2025-10-12,Girls_Hostel_B,25.7,Low,1544.4,6,10,1
2025-10-13,Academic_Block_1,19.4,High,1330.0,0,10,0
2025-10-14,Main_Hostel_A,29.4,Low,1416.0,1,10,0
2025-10-15,Girls_Hostel_B,32.9,Medium,1836.0,2,10,0
2025-10-16,Campus_Laundry,32.1,Low,2349.0,3,10,0
2025-10-17,Boys_Hostel_C,35.2,Low,1422.0,4,10,0
2025-10-18,Girls_Hostel_B,36.8,Medium,2597.4,5,10,1
2025-10-19,Main_Hostel_A,24.1,Medium,1989.0,6,10,1
2025-10-20,Central_Library,39.5,Low,550.0,0,10,0
2025-10-21,Central_Library,34.2,Low,516.0,1,10,0
2025-10-22,Boys_Hostel_C,37.4,Medium,1986.0,2,10,0
2025-10-23,Central_Canteen,35.0,High,1795.0,3,10,0
2025-10-24,Academic_Block_1,40.1,Medium,1725.0,4,10,0
2025-10-25,Garden_Irrigation,38.4,Medium,1670.0,5,10,1
2025-10-26,Central_Canteen,29.1,Medium,1555.0,6,10,1
2025-10-27,Campus_Laundry,41.0,Medium,2952.0,0,10,0
2025-10-28,Academic_Block_1,34.5,Medium,1620.0,1,10,0
2025-10-29,Indoor_Stadium,15.8,Medium,1085.0,2,10,0
2025-10-30,Central_Canteen,37.6,Medium,1670.0,3,10,0
2025-10-31,Central_Canteen,33.0,Low,1230.0,4,10,0
2025-11-01,Garden_Irrigation,31.1,Low,1260.0,5,11,1
2025-11-02,Girls_Hostel_B,28.5,Medium,2051.4,6,11,1
2025-11-03,Campus_Laundry,32.5,Medium,2682.0,0,11,0
2025-11-04,Main_Hostel_A,25.7,Medium,1722.0,1,11,0
2025-11-05,Garden_Irrigation,36.6,Low,1265.0,2,11,0
2025-11-06,Girls_Hostel_B,17.2,Medium,1518.0,3,11,0
2025-11-07,Girls_Hostel_B,17.5,Low,1032.0,4,11,0
2025-11-08,Boys_Hostel_C,15.5,Medium,1762.8,5,11,1
2025-11-09,Boys_Hostel_C,15.5,Medium,1887.6000000000001,6,11,1
2025-11-10,Academic_Block_1,19.0,Medium,1125.0,0,11,0
2025-11-11,Boys_Hostel_C,33.9,Low,1422.0,1,11,0
2025-11-12,Academic_Block_1,32.0,High,1770.0,2,11,0
2025-11-13,Boys_Hostel_C,35.0,Medium,1800.0,3,11,0
2025-11-14,Academic_Block_1,19.2,Low,850.0,4,11,0
2025-11-15,Central_Library,35.7,Low,52.0,5,11,1
2025-11-16,Campus_Laundry,39.3,High,3492.0,6,11,1
2025-11-17,Garden_Irrigation,18.9,Medium,1220.0,0,11,0
2025-11-18,Boys_Hostel_C,15.7,Low,858.0,1,11,0
2025-11-19,Boys_Hostel_C,15.6,High,1572.0,2,11,0
2025-11-20,Girls_Hostel_B,35.0,Medium,1872.0,3,11,0
2025-11-21,Indoor_Stadium,31.3,Medium,1470.0,4,11,0
2025-11-22,Main_Hostel_A,16.5,Medium,1848.6000000000001,5,11,1
2025-11-23,Central_Library,27.9,Low,43.6,6,11,1
2025-11-24,Garden_Irrigation,29.2,Medium,1560.0,0,11,0
2025-11-25,Campus_Laundry,23.2,High,2907.0,1,11,0
2025-11-26,Indoor_Stadium,26.5,Medium,1335.0,2,11,0
2025-11-27,Central_Library,25.2,High,652.0,3,11,0
2025-11-28,Garden_Irrigation,22.1,Medium,1305.0,4,11,0
2025-11-29,Campus_Laundry,32.8,Low,2088.0,5,11,1
2025-11-30,Campus_Laundry,34.3,Low,2196.0,6,11,1
2025-12-01,Girls_Hostel_B,31.8,High,2118.0,0,12,0
2025-12-02,Main_Hostel_A,22.1,Medium,1572.0,1,12,0
2025-12-03,Boys_Hostel_C,26.0,Low,1284.0,2,12,0
2025-12-04,Garden_Irrigation,30.8,Medium,1505.0,3,12,0
2025-12-05,Girls_Hostel_B,27.1,Low,1344.0,4,12,0
2025-12-06,Central_Library,29.7,Medium,60.2,5,12,1
2025-12-07,Garden_Irrigation,19.7,High,1430.0,6,12,1
2025-12-08,Central_Canteen,25.6,Medium,1355.0,0,12,0
2025-12-09,Girls_Hostel_B,23.2,Medium,1548.0,1,12,0
2025-12-10,Girls_Hostel_B,26.3,High,1758.0,2,12,0
2025-12-11,Girls_Hostel_B,29.4,Medium,1590.0,3,12,0
2025-12-12,Indoor_Stadium,29.5,High,1765.0,4,12,0
2025-12-13,Central_Canteen,16.8,Low,770.0,5,12,1
2025-12-14,Garden_Irrigation,16.2,Medium,1025.0,6,12,1
2025-12-15,Boys_Hostel_C,38.9,High,2376.0,0,12,0
2025-12-16,Girls_Hostel_B,16.8,Medium,1326.0,1,12,0
2025-12-17,Academic_Block_1,17.0,Medium,1215.0,2,12,0
2025-12-18,Central_Canteen,40.1,Medium,1665.0,3,12,0
2025-12-19,Campus_Laundry,20.2,Medium,2088.0,4,12,0
2025-12-20,Academic_Block_1,17.3,Medium,109.0,5,12,1
2025-12-21,Main_Hostel_A,22.1,Medium,2043.6000000000001,6,12,1
2025-12-22,Academic_Block_1,19.3,Low,910.0,0,12,0
2025-12-23,Indoor_Stadium,23.8,High,1590.0,1,12,0
2025-12-24,Girls_Hostel_B,30.4,High,2142.0,2,12,0
2025-12-25,Girls_Hostel_B,16.5,Medium,1494.0,3,12,0
2025-12-26,Boys_Hostel_C,38.0,Medium,2124.0,4,12,0
2025-12-27,Boys_Hostel_C,41.6,Medium,2854.8,5,12,1
2025-12-28,Central_Canteen,34.1,Low,1155.0,6,12,1
2025-12-29,Main_Hostel_A,38.0,Medium,2046.0,0,12,0
2025-12-30,Central_Canteen,21.8,Medium,1295.0,1,12,0
2025-12-31,Garden_Irrigation,34.7,High,1800.0,2,12,0
2025-01-01,Academic_Block_1,40.5,High,1880.0,2,1,0
2025-01-02,Boys_Hostel_C,38.6,Medium,1956.0,3,1,0
2025-01-03,Girls_Hostel_B,39.0,Low,1674.0,4,1,0
2025-01-04,Central_Library,41.2,Medium,73.0,5,1,1
2025-01-05,Central_Library,23.3,Medium,54.2,6,1,1
2025-01-06,Girls_Hostel_B,29.9,Low,1332.0,0,1,0
2025-01-07,Boys_Hostel_C,35.4,High,2184.0,1,1,0
2025-01-08,Garden_Irrigation,25.1,Low,935.0,2,1,0
2025-01-09,Central_Canteen,20.2,Medium,1280.0,3,1,0
2025-01-10,Central_Canteen,26.2,High,1465.0,4,1,0
2025-01-11,Indoor_Stadium,37.1,Low,1425.0,5,1,1
2025-01-12,Garden_Irrigation,19.6,Medium,1205.0,6,1,1
2025-01-13,Central_Canteen,41.8,High,1905.0,0,1,0
2025-01-14,Academic_Block_1,17.7,Medium,1205.0,1,1,0
2025-01-15,Academic_Block_1,39.8,Medium,1650.0,2,1,0
2025-01-16,Central_Canteen,29.9,Medium,1400.0,3,1,0
2025-01-17,Indoor_Stadium,33.7,Medium,1585.0,4,1,0
2025-01-18,Central_Canteen,29.1,High,1765.0,5,1,1
2025-01-19,Academic_Block_1,27.9,Medium,148.5,6,1,1
2025-01-20,Central_Canteen,39.3,High,1920.0,0,1,0
2025-01-21,Main_Hostel_A,15.4,Low,852.0,1,1,0
2025-01-22,Girls_Hostel_B,38.6,Low,1668.0,2,1,0
2025-01-23,Garden_Irrigation,21.8,Medium,1255.0,3,1,0
2025-01-24,Boys_Hostel_C,26.7,Medium,1680.0,4,1,0
2025-01-25,Indoor_Stadium,38.3,Medium,1565.0,5,1,1
2025-01-26,Academic_Block_1,27.7,Low,122.0,6,1,1
2025-01-27,Academic_Block_1,36.9,Medium,1660.0,0,1,0
2025-01-28,Indoor_Stadium,37.4,Medium,1595.0,1,1,0
2025-01-29,Academic_Block_1,15.3,Medium,1205.0,2,1,0
2025-01-30,Garden_Irrigation,30.6,Low,1280.0,3,1,0
2025-01-31,Central_Canteen,36.7,Medium,1620.0,4,1,0
2025-02-01,Indoor_Stadium,41.3,High,1970.0,5,2,1
2025-02-02,Main_Hostel_A,15.2,Medium,1645.8,6,2,1
2025-02-03,Main_Hostel_A,29.2,Medium,1854.0,0,2,0
2025-02-04,Main_Hostel_A,16.3,Low,1128.0,1,2,0
2025-02-05,Boys_Hostel_C,19.4,Low,954.0,2,2,0
2025-02-06,Campus_Laundry,41.1,Low,2574.0,3,2,0
2025-02-07,Indoor_Stadium,19.0,Low,905.0,4,2,0
2025-02-08,Girls_Hostel_B,19.5,Medium,1801.8,5,2,1
2025-02-09,Main_Hostel_A,16.5,Medium,1934.4,6,2,1
2025-02-10,Boys_Hostel_C,34.6,Low,1674.0,0,2,0
2025-02-11,Central_Canteen,23.2,Medium,1375.0,1,2,0
2025-02-12,Main_Hostel_A,26.4,Medium,1740.0,2,2,0
2025-02-13,Campus_Laundry,36.2,Low,2511.0,3,2,0
2025-02-14,Indoor_Stadium,33.1,High,1760.0,4,2,0
2025-02-15,Indoor_Stadium,24.4,Medium,1325.0,5,2,1
2025-02-16,Indoor_Stadium,36.8,Medium,1585.0,6,2,1
2025-02-17,Boys_Hostel_C,41.2,Medium,2016.0,0,2,0
2025-02-18,Central_Canteen,16.6,Medium,1050.0,1,2,0
2025-02-19,Garden_Irrigation,27.3,Medium,1405.0,2,2,0
2025-02-20,Central_Canteen,18.8,Medium,1125.0,3,2,0
2025-02-21,Garden_Irrigation,16.5,Low,830.0,4,2,0
2025-02-22,Indoor_Stadium,27.2,Medium,1275.0,5,2,1
2025-02-23,Central_Library,40.7,Medium,70.4,6,2,1
2025-02-24,Garden_Irrigation,17.5,Medium,1195.0,0,2,0
